timestamp,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,RShoulderPitch,RShoulderRoll,LElbowRoll,RElbowRoll,LHand,RHand
1757428329.599,-3.3000252486367097,-10.218133738860013,83.01265730748742,7.63536516143148,88.1675012278426,-17.305558034882342,-2.0,88.5,1.0,1.0
1757428329.784,-3.240020198909368,-9.974506991088012,83.26758409475374,7.5092536024982754,88.34744040511923,-17.167414219308476,-2.0,88.5,1.0,1.0
1757428329.957,-2.9920161591274943,-9.77960559287041,83.95524810415847,7.4581425503613215,88.45116576741168,-17.041952420165515,-2.0,88.5,1.0,1.0
1757428330.139,-2.7936129273019956,-9.62368447429633,84.28572410581062,7.542307432409087,88.271388068887,-17.383855191548044,-2.0,88.5,1.0,1.0
1757428330.3,-2.6348903418415963,-9.498947579437065,84.54342939099591,7.67095337264202,88.2510053494522,-17.671849966945928,-2.0,88.5,1.0,1.0
1757428330.477,-2.507912273473277,-9.399158063549653,84.29945553860428,7.72436081650395,88.26956409642271,-18.034636621111243,-2.0,88.5,1.0,1.0
1757428330.642,-2.4063298187786217,-9.319326450839723,84.08483874364451,7.746205559440977,88.3407101553877,-18.29930466305037,-2.0,88.5,1.0,1.0
1757428330.795,-2.3250638550228975,-9.455461160671778,83.8711291338329,7.747465594985008,88.42714657696177,-18.486082091399226,-2.0,88.5,1.0,1.0
1757428330.97,-2.060051084018318,-9.564368928537423,83.27429365814929,7.783298443736587,88.34731506125385,-18.66912783641086,-2.0,88.5,1.0,1.0
1757428331.138,-1.8480408672146547,-9.45149514282994,82.8768716814788,7.8241362901173535,88.31290284882151,-18.7301440521214,-2.0,88.5,1.0,1.0
1757428331.288,-1.6784326937717238,-9.561196114263952,82.50623409764694,7.835812735896133,88.12962707678457,-18.63444179536758,-2.0,88.5,1.0,1.0
1757428331.465,-1.542746155017379,-9.448956891411163,82.38476677312238,7.776109326850334,88.305852572102,-18.484580364681662,-2.0,88.5,1.0,1.0
1757428331.633,-1.6341969240139034,-9.559165513128931,82.59179423816157,7.7166206735517076,88.08235791250898,-18.236574647536173,-2.0,88.5,1.0,1.0
1757428331.808,-1.5073575392111227,-9.647332410503147,83.30954656143814,7.680657043568653,87.42860953546774,-18.105376941439125,-2.0,88.5,1.0,1.0
1757428331.965,-1.4058860313688981,-9.517865928402518,83.76938278135935,7.733467712566538,87.04548403008468,-18.211038399817888,-2.0,88.5,1.0,1.0
1757428332.207,-1.3247088250951184,-9.414292742722015,84.30639536879826,7.887381377525527,86.78457939473006,-18.37791655394078,-2.0,88.5,1.0,1.0
1757428332.32,-1.2597670600760948,-9.531434194177614,84.71984294534244,8.036783648511772,86.63110284854032,-18.44364635312724,-2.0,88.5,1.0,1.0
1757428332.461,-1.407813648060876,-9.62514735534209,84.91927014232667,8.112545885825801,86.6414423438888,-18.351595725770476,-2.0,88.5,1.0,1.0
